,amount,duration,payments,status,avg_balance_3M_befroe_loan,avg_balance_1M_befroe_loan,trans_freq,min_balance_befroe_loan,avg_amount_trans_before_loan,avg_balance_before_loan,times_balance_below_500,times_balance_below_5K,frequency,order_amount_LEASING,order_amount_No_symbol,order_amount_POJISTNE,order_amount_SIPO,order_amount_UVER,type,age,sex,A1,A4,A5,A6,A7,A8,A9,A10,A11,A13,A14,A16,amount_POJISTNE,amount_SANKC. UROK,amount_SIPO,amount_SLUZBY,amount_UROK,amount_UVER,amount_k_symbol_missing,balance_POJISTNE,balance_SANKC. UROK,balance_SIPO,balance_SLUZBY,balance_UROK,balance_UVER,balance_k_symbol_missing,years_of_loan,years_of_account,years_card_issued,age_bin
391,76992,24,3208.0,0,55354.994999999995,65555.0,35,900.0,14823.305714285714,61992.3,0.0,0.0,30,0.0,0.0,0.0,0.0,3207.8,1.0,34,1,74,323870,0,0,0,1,1,100.0,10673,5.44,100,18347,0.0,0.0,0.0,6.488888888888889,108.14444444444445,0.0,0.0,0.0,0.0,0.0,24570.144444444442,29132.07777777778,0.0,0.0,2,3,1,25
392,39576,12,3298.0,0,26136.806666666664,33716.70714285714,75,700.0,6148.310666666666,30719.746666666666,0.0,2.0,30,0.0,62.0,0.0,9874.0,3298.3,0.0,35,0,68,228848,15,40,18,2,6,57.2,9893,4.72,96,5887,0.0,0.0,1444.9756097560976,2.4926829268292683,65.88048780487804,0.0,9.073170731707316,0.0,0.0,1877.6560975609755,4985.770731707317,20707.839024390243,0.0,2353.2658536585363,2,3,0,35
393,220428,36,6123.0,0,64447.67692307692,62622.62857142857,20,600.0,23042.385000000002,60165.795,0.0,0.0,30,0.0,0.0,0.0,5665.0,6123.0,0.0,37,1,67,106054,38,25,6,2,6,63.1,8110,6.55,109,3079,0.0,0.0,809.2857142857143,2.085714285714286,146.29999999999998,0.0,0.0,0.0,0.0,11138.771428571428,6926.928571428572,35354.45714285714,0.0,0.0,2,3,0,35
394,159744,48,3328.0,0,56048.19565217391,46433.579999999994,28,600.0,14081.532142857144,56388.81071428571,0.0,0.0,30,0.0,5263.0,0.0,575.0,3328.2,1.0,26,0,18,70699,60,13,2,1,4,65.3,8968,3.35,131,1910,0.0,0.0,115.0,2.92,127.07000000000001,0.0,526.3,0.0,0.0,9786.24,14311.24,37394.45,0.0,7887.8,2,3,1,25
395,165168,36,4588.0,0,28608.917857142857,28140.14375,97,300.0,8861.790721649484,35478.66185567011,0.0,2.0,30,0.0,6327.0,0.0,7028.0,4588.5,1.0,41,0,1,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,0.0,0.0,1680.608695652174,3.1739130434782608,39.81956521739131,0.0,1512.9782608695652,0.0,0.0,10092.132608695652,5159.85,8864.20652173913,0.0,6741.849999999999,2,3,1,35
396,268320,60,4472.0,0,21297.703846153847,20726.278571428575,52,200.0,4646.15,24411.294230769232,0.0,0.0,30,0.0,4059.0,0.0,4040.0,4472.0,0.0,47,0,1,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,0.0,0.0,918.1818181818181,2.6545454545454543,41.38181818181818,0.0,922.5,0.0,0.0,5921.163636363636,3240.5,9325.227272727272,0.0,4998.663636363636,2,3,0,45
397,100260,60,1671.0,0,50880.37272727273,58771.972727272725,62,1000.0,9885.91451612903,40047.08387096775,0.0,2.0,30,0.0,0.0,0.0,0.0,1671.0,1.0,32,1,1,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,0.0,0.0,0.0,2.92,140.865,0.0,0.0,0.0,0.0,0.0,8359.085000000001,27811.840000000004,0.0,0.0,2,4,2,25
398,164196,36,4561.0,0,67077.86333333333,68584.28333333334,49,500.0,12583.212244897959,49558.68571428572,0.0,0.0,1,0.0,0.0,0.0,4797.0,4561.0,0.0,43,0,64,197099,29,41,10,2,10,74.7,9624,2.31,145,4265,0.0,0.0,1199.25,16.666666666666668,76.95,0.0,0.0,0.0,0.0,15708.816666666666,7699.816666666667,19907.399999999998,0.0,0.0,2,3,0,35
399,106944,24,4456.0,0,67149.76153846153,70416.45714285715,18,800.0,14678.866666666665,57324.072222222225,0.0,0.0,30,0.0,475.0,437.0,2121.0,4456.0,0.0,46,0,63,86513,38,36,5,1,5,50.5,8288,4.52,110,1460,72.83333333333333,0.0,353.5,0.0,155.43333333333334,0.0,0.0,13562.433333333334,0.0,13635.266666666668,0.0,41475.333333333336,0.0,0.0,2,2,0,45
400,86880,12,7240.0,0,60642.677777777775,55836.03333333333,58,500.0,16724.925862068965,56531.81724137931,0.0,0.0,30,0.0,0.0,0.0,0.0,7240.0,1.0,59,0,21,103347,87,16,7,1,7,67.0,9104,2.07,123,2354,0.0,0.0,0.0,5.677777777777778,125.02777777777777,0.0,0.0,0.0,0.0,0.0,15837.833333333334,26974.044444444444,0.0,0.0,2,3,2,50
401,100080,48,2085.0,0,25082.6,32799.96666666667,10,300.0,5374.2699999999995,22604.34,0.0,0.0,30,0.0,0.0,0.0,8210.0,2084.7,0.0,34,0,65,114200,101,41,4,1,4,43.7,8403,5.72,105,2718,0.0,0.0,0.0,0.0,72.89999999999999,0.0,0.0,0.0,0.0,0.0,0.0,24231.2,0.0,0.0,2,2,0,25
402,272220,60,4537.0,1,17730.372413793102,25598.42,63,-625.1,7270.019047619048,36907.37301587302,0.0,8.0,30,0.0,2666.0,0.0,9519.0,4537.3,0.0,53,0,26,170449,0,0,0,1,1,100.0,10787,3.09,131,6261,0.0,0.020512820512820513,1464.4615384615386,2.246153846153846,50.37948717948718,0.0,410.15384615384613,0.0,705.7641025641026,4474.441025641026,3986.492307692308,15517.492307692306,0.0,4195.05641025641,2,3,0,50
403,309660,60,5161.0,0,46864.791666666664,51267.9,17,1100.0,12153.429411764706,40151.711764705884,0.0,0.0,30,0.0,0.0,0.0,9105.0,5161.2,0.0,41,0,51,121947,37,28,7,3,11,70.5,8541,2.97,131,3839,0.0,0.0,0.0,0.0,92.5375,0.0,0.0,0.0,0.0,0.0,0.0,37614.1375,0.0,0.0,2,2,0,35
404,188616,24,7859.0,0,58068.91071428572,58414.333333333336,63,900.0,7799.711111111111,45805.5,0.0,0.0,30,0.0,0.0,0.0,10240.0,7859.0,0.0,61,1,59,108871,41,29,7,2,6,62.1,8444,3.47,106,2305,0.0,0.0,1097.142857142857,1.5642857142857143,93.53571428571429,0.0,0.0,0.0,0.0,6630.032142857142,6020.321428571428,32840.83214285714,0.0,0.0,2,4,0,50
405,213300,60,3555.0,0,40783.81538461538,35441.225,22,800.0,12757.631818181819,37524.88636363636,0.0,0.0,30,0.0,0.0,0.0,6661.0,3555.0,0.0,44,0,28,72541,66,26,10,0,8,36.9,8594,2.01,112,1525,0.0,0.0,951.5714285714286,2.085714285714286,99.89999999999999,0.0,0.0,0.0,0.0,4343.942857142857,4364.1,24688.671428571426,0.0,0.0,2,3,0,35
406,207264,48,4318.0,0,70813.4724137931,65918.53571428571,58,400.0,14578.791379310345,61345.1,0.0,0.0,1,0.0,0.0,0.0,0.0,4318.0,0.0,37,1,42,95907,87,25,5,2,7,59.1,8388,2.94,87,1668,0.0,0.0,0.0,41.666666666666664,133.74166666666667,0.0,0.0,0.0,0.0,0.0,22994.75833333333,36725.86666666666,0.0,0.0,2,3,0,35
407,87360,24,3640.0,0,69970.98387096774,56260.47857142857,69,200.0,16362.865217391303,69963.48405797101,0.0,0.0,30,0.0,0.0,0.0,7274.0,3639.5,1.0,62,1,5,95616,65,30,4,1,6,51.4,9307,4.43,118,3040,0.0,0.0,2424.6666666666665,4.866666666666666,98.72777777777777,0.0,0.0,0.0,0.0,15705.483333333334,23327.483333333334,26448.85,0.0,0.0,2,3,2,50
408,466608,48,9721.0,0,44524.93333333333,43461.68000000001,102,300.0,6543.769607843137,36161.02156862745,0.0,0.0,30,0.0,0.0,0.0,0.0,9721.0,0.0,53,0,6,77963,60,23,4,2,4,51.5,8546,4.02,126,3120,0.0,0.0,0.0,6.3875,80.378125,0.0,0.0,0.0,0.0,0.0,14709.778125,18753.215625,0.0,0.0,2,4,0,50
409,385104,48,8023.0,0,43468.931818181816,45502.26666666666,102,1000.0,17023.97156862745,47433.4205882353,0.0,0.0,30,0.0,0.0,0.0,10261.0,8022.8,0.0,43,0,54,387570,0,0,0,1,1,100.0,9897,1.96,140,18696,0.0,0.0,3253.487804878049,4.273170731707316,62.33902439024391,0.0,0.0,0.0,0.0,21139.370731707317,8319.358536585367,13219.01463414634,0.0,0.0,2,3,0,35
410,42900,12,3575.0,0,65707.4510638298,69401.54000000001,175,500.0,11403.547428571428,50590.532,0.0,0.0,30,0.0,6055.0,0.0,6164.0,3575.0,1.0,35,1,51,121947,37,28,7,3,11,70.5,8541,2.97,131,3839,0.0,0.0,1479.36,3.504,47.77333333333333,0.0,1453.2,0.0,0.0,7160.4693333333325,11207.522666666666,12653.585333333334,0.0,8282.682666666666,2,4,2,35
411,150912,36,4192.0,0,41230.57647058824,52093.14444444444,67,700.0,10160.658208955223,52250.26119402985,0.0,0.0,30,0.0,0.0,0.0,0.0,4192.5,1.0,24,0,50,102609,75,33,2,3,6,52.0,8187,5.45,94,2134,0.0,0.0,0.0,6.915789473684211,97.87894736842105,0.0,0.0,0.0,0.0,0.0,21025.42631578947,24399.836842105262,0.0,0.0,2,3,1,20
412,288720,48,6015.0,0,60090.142857142855,64080.92222222223,21,400.0,17591.314285714285,54677.28095238095,0.0,0.0,30,0.0,0.0,0.0,0.0,6015.3,1.0,56,1,51,121947,37,28,7,3,11,70.5,8541,2.97,131,3839,0.0,0.0,0.0,2.433333333333333,134.16666666666666,0.0,0.0,0.0,0.0,0.0,8808.4,39142.066666666666,0.0,0.0,2,3,1,50
413,31620,60,527.0,0,26834.52608695652,28758.65,37,500.0,6230.262162162163,27522.883783783782,0.0,0.0,30,0.0,0.0,0.0,8944.0,527.0,0.0,60,1,8,112065,95,19,7,1,8,69.4,11277,1.44,127,4987,0.0,0.0,2555.4285714285716,3.1285714285714286,50.135714285714286,0.0,0.0,0.0,0.0,6348.042857142857,4181.092857142858,12166.75,0.0,0.0,2,3,0,50
414,34572,12,2881.0,0,57154.23333333333,67073.9,40,1100.0,13359.8125,60619.159999999996,0.0,0.0,30,0.0,0.0,0.0,0.0,2881.0,0.0,23,0,1,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,0.0,0.0,0.0,5.84,131.21,0.0,0.0,0.0,0.0,0.0,23148.29,36429.94,0.0,0.0,2,3,0,20
415,33348,12,2779.0,0,46056.80952380953,61949.958333333336,63,700.0,11718.187301587302,45807.11428571429,0.0,0.0,30,0.0,0.0,0.0,0.0,2778.7,0.0,29,0,9,81344,61,23,4,2,6,55.3,8899,3.97,149,2487,0.0,0.0,0.0,6.9523809523809526,84.37142857142857,0.0,0.0,0.0,0.0,0.0,23017.371428571427,24331.07619047619,0.0,0.0,2,3,0,25
416,285240,60,4754.0,0,49887.93225806452,49269.91428571429,54,1100.0,9580.14074074074,49699.664814814816,0.0,0.0,30,0.0,0.0,0.0,3595.0,4753.7,0.0,47,1,74,323870,0,0,0,1,1,100.0,10673,5.44,100,18347,0.0,0.0,599.1666666666666,2.433333333333333,94.8,0.0,0.0,0.0,0.0,5726.445833333334,7684.445833333334,31073.1125,0.0,0.0,2,3,0,45
417,88272,48,1839.0,0,11186.539130434783,11118.14375,77,800.0,4253.805194805195,17535.77922077922,0.0,5.0,30,0.0,0.0,0.0,7357.0,1839.3,0.0,20,0,1,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,0.0,0.0,1614.9512195121952,2.848780487804878,33.93170731707317,0.0,0.0,0.0,0.0,2841.0146341463415,2275.370731707317,9415.380487804878,0.0,0.0,2,3,0,20
418,305424,48,6363.0,0,21815.039130434783,23766.105882352942,83,300.0,9989.96626506024,46147.52168674699,0.0,0.0,30,0.0,4880.0,0.0,1281.0,6363.3,0.0,36,0,70,285387,0,2,8,5,7,89.9,10177,7.75,81,10108,0.0,0.0,303.39473684210526,3.4578947368421056,55.15263157894737,0.0,1155.7894736842106,0.0,0.0,9016.160526315789,10198.792105263157,12207.386842105263,0.0,8067.292105263157,2,3,0,35
419,233424,36,6484.0,0,56621.559375,68291.92857142857,49,200.0,13561.891836734692,54476.857142857145,0.0,0.0,7,0.0,4463.5,2746.0,90.0,6483.7,0.0,40,1,4,149893,63,29,6,2,6,67.4,9753,5.05,109,5892,422.46153846153845,0.0,13.846153846153847,3.4615384615384617,52.79615384615385,0.0,1373.3846153846155,9786.780769230769,0.0,6726.703846153846,3929.9538461538464,12728.380769230771,0.0,18773.561538461538,2,3,0,35
420,59448,24,2477.0,1,37493.18928571429,30443.064705882352,120,-5525.0,10629.011666666665,45016.690833333334,7.0,14.0,30,0.0,0.0,0.0,0.0,2476.8,0.0,47,1,70,285387,0,2,8,5,7,89.9,10177,7.75,81,10108,0.0,0.21063829787234042,0.0,3.7276595744680847,114.21914893617021,0.0,0.0,0.0,2028.331914893617,0.0,12478.825531914894,31996.74893617021,0.0,0.0,2,3,0,45
421,74772,36,2077.0,0,24589.690476190477,26317.345454545455,71,500.0,4899.8239436619715,24872.139436619716,0.0,0.0,1,0.0,0.0,0.0,4162.0,2077.3,0.0,39,1,55,157042,49,70,18,0,9,33.9,8743,2.43,111,3894,0.0,0.0,1109.8666666666666,30.0,50.15,0.0,0.0,0.0,0.0,4105.246666666667,7724.36,12430.82,0.0,0.0,2,3,0,35
422,294384,48,6133.0,0,69232.08205128205,74745.304,129,1100.0,14502.600775193798,61692.07751937985,0.0,0.0,30,0.0,0.0,0.0,0.0,6133.0,0.0,33,0,54,387570,0,0,0,1,1,100.0,9897,1.96,140,18696,0.0,0.0,0.0,6.636363636363637,126.62121212121212,0.0,0.0,0.0,0.0,0.0,25904.851515151513,29313.68181818182,0.0,0.0,2,3,0,25
423,357840,48,7455.0,1,10100.0,10100.0,2,600.0,5050.0,5350.0,0.0,0.0,30,0.0,2068.0,0.0,5606.0,7455.0,0.0,58,0,54,387570,0,0,0,1,1,100.0,9897,1.96,140,18696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,50
424,369000,60,6150.0,0,60611.88529411765,54636.30000000001,171,700.0,6055.033333333333,48648.401169590645,0.0,0.0,7,0.0,2196.0,416.0,1057.0,6149.5,0.0,25,0,47,162580,83,26,5,1,6,72.8,9538,1.81,111,5410,84.08510638297872,0.0,202.40425531914894,6.0638297872340425,38.943617021276594,0.0,420.51063829787233,10641.443617021278,0.0,9121.541489361702,9493.241489361702,9816.555319148936,0.0,8536.137234042553,2,4,0,25
425,210384,48,4383.0,0,62367.0,50750.770000000004,59,300.0,7825.452542372882,45912.4,0.0,0.0,30,0.0,0.0,0.0,6454.0,4382.7,0.0,43,0,70,285387,0,2,8,5,7,89.9,10177,7.75,81,10108,0.0,0.0,1489.3846153846155,3.369230769230769,99.96538461538461,0.0,0.0,0.0,0.0,11269.650000000001,12694.880769230771,24367.257692307692,0.0,0.0,2,3,0,35
426,18324,12,1527.0,0,25611.16857142857,24147.944444444445,86,700.0,7499.845348837209,31402.28372093023,0.0,0.0,30,0.0,0.0,0.0,8319.0,1527.0,0.0,48,0,59,108871,41,29,7,2,6,62.1,8444,3.47,106,2305,0.0,0.0,2614.542857142857,4.171428571428572,58.07714285714286,0.0,0.0,0.0,0.0,10587.065714285714,9059.702857142856,14174.614285714286,0.0,0.0,2,3,0,45
427,191088,48,3981.0,0,31193.850000000002,34061.08,78,500.0,6772.496153846153,32688.033333333333,0.0,0.0,30,0.0,0.0,0.0,0.0,3981.0,0.0,37,1,50,102609,75,33,2,3,6,52.0,8187,5.45,94,2134,0.0,0.0,2493.548387096774,4.238709677419355,63.751612903225805,0.0,0.0,0.0,0.0,5810.06129032258,10703.803225806452,16483.177419354837,0.0,0.0,2,3,0,35
428,333648,48,6951.0,1,67414.61794871795,77835.27857142859,97,500.0,12692.516494845362,61748.70206185566,0.0,0.0,30,0.0,8039.0,0.0,740.0,6950.8,0.0,23,0,14,177686,69,27,10,1,9,74.8,10045,1.71,135,6295,0.0,0.0,132.82051282051282,2.6205128205128205,95.43333333333334,0.0,1442.8974358974358,0.0,0.0,11544.592307692306,12152.823076923076,30686.93333333333,0.0,9185.797435897435,2,3,0,20
429,77808,12,6484.0,0,75717.2705882353,70757.22,23,1000.0,12138.521739130434,68874.72173913044,0.0,0.0,30,0.0,0.0,0.0,0.0,6483.7,0.0,44,1,1,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,0.0,0.0,0.0,7.3,155.20000000000002,0.0,0.0,0.0,0.0,0.0,44008.36666666667,44015.666666666664,0.0,0.0,2,2,0,35
430,33144,12,2762.0,0,35501.32608695652,29071.669230769232,32,900.0,5645.50625,32407.646875000002,0.0,0.0,30,0.0,235.0,6089.0,68.0,2762.0,0.0,19,0,70,285387,0,2,8,5,7,89.9,10177,7.75,81,10108,405.93333333333334,0.0,4.533333333333333,0.9733333333333333,43.906666666666666,0.0,31.333333333333332,1208.8133333333333,0.0,1204.28,1614.7466666666667,20373.193333333336,0.0,5917.9400000000005,2,2,0,20
431,67608,24,2817.0,0,33145.04285714286,29408.359999999997,23,200.0,9277.08695652174,30181.31739130435,0.0,0.0,30,0.0,0.0,0.0,10869.0,2817.3,0.0,36,0,54,387570,0,0,0,1,1,100.0,9897,1.96,140,18696,0.0,0.0,1552.7142857142858,2.085714285714286,73.34285714285714,0.0,0.0,0.0,0.0,2857.3857142857146,4724.385714285714,21287.37142857143,0.0,0.0,2,2,0,35
432,41856,48,872.0,0,43010.043333333335,43643.09333333334,103,800.0,5151.3796116504855,38559.264077669905,0.0,0.0,30,0.0,403.0,1298.0,1926.0,872.0,1.0,39,0,54,387570,0,0,0,1,1,100.0,9897,1.96,140,18696,249.6153846153846,0.0,370.38461538461536,2.526923076923077,34.590384615384615,0.0,77.5,9363.79423076923,0.0,8954.659615384615,5314.54423076923,7882.348076923076,0.0,9101.101923076923,2,3,1,35
433,92400,12,7700.0,0,33833.03333333333,38739.4,104,1000.0,9193.245192307691,42291.185576923075,0.0,0.0,30,0.0,3407.0,0.0,1307.0,7699.8,1.0,25,0,70,285387,0,2,8,5,7,89.9,10177,7.75,81,10108,0.0,0.0,293.40816326530614,3.5755102040816324,51.7,0.0,764.8367346938776,0.0,0.0,8590.322448979592,10074.710204081632,12103.438775510203,0.0,7696.914285714285,2,3,3,25
434,48312,24,2013.0,0,36245.442307692305,36633.88,94,600.0,5664.901063829787,31897.432978723406,0.0,0.0,30,0.0,0.0,0.0,10707.0,2013.0,0.0,41,1,50,102609,75,33,2,3,6,52.0,8187,5.45,94,2134,0.0,0.0,3212.1,4.38,49.4125,0.0,0.0,0.0,0.0,8988.07,9327.275,12457.977499999999,0.0,0.0,2,3,0,35
435,51360,12,4280.0,1,57032.9375,39523.426666666666,87,-2542.1,16368.101149425287,53636.37471264367,3.0,6.0,30,0.0,0.0,0.0,0.0,4280.0,0.0,54,0,61,117897,139,28,5,1,6,53.8,8814,5.74,107,2059,0.0,0.6708333333333334,0.0,5.4750000000000005,102.7625,0.0,0.0,0.0,1010.0,0.0,18291.129166666666,27102.816666666666,0.0,0.0,2,3,0,50
436,102876,12,8573.0,0,40003.878125,43273.5,118,900.0,4844.029661016949,33057.37457627119,0.0,0.0,30,0.0,1213.0,3.0,1436.0,8573.0,1.0,57,1,74,323870,0,0,0,1,1,100.0,10673,5.44,100,18347,0.4782608695652174,0.0,208.1159420289855,2.327536231884058,32.52028985507246,0.0,386.7536231884058,4580.108695652174,0.0,3485.886956521739,5279.13768115942,8074.108695652174,0.0,11205.484057971014,2,3,1,50
437,300600,60,5010.0,0,60197.02413793103,61313.950000000004,95,400.0,8434.018947368422,53217.72947368421,0.0,0.0,30,0.0,1476.0,765.0,1008.0,5010.5,1.0,35,0,27,67298,71,19,10,0,7,43.8,8561,1.29,110,1127,139.0909090909091,0.0,183.27272727272728,2.6545454545454543,68.13636363636364,0.0,268.3636363636364,11953.745454545455,0.0,6547.863636363636,10178.25,16223.013636363636,0.0,6928.863636363636,2,3,2,35
438,97980,60,1633.0,0,21063.84,20103.105555555558,137,700.0,3667.167883211679,24067.298540145985,0.0,0.0,30,0.0,3575.0,0.0,2148.0,1633.0,0.0,19,0,29,45714,52,10,5,1,6,55.6,8843,3.6,113,888,0.0,0.0,505.4117647058824,3.4352941176470586,30.241176470588236,0.0,841.1764705882352,0.0,0.0,4250.8294117647065,5915.064705882353,7730.336764705883,0.0,4825.358823529412,2,4,0,20
439,99300,60,1655.0,0,33822.259375,31248.458333333332,144,600.0,6083.388888888889,39110.67083333333,0.0,0.0,30,0.0,494.0,0.0,5958.0,1655.0,0.0,26,0,59,108871,41,29,7,2,6,62.1,8444,3.47,106,2305,0.0,0.0,1449.2432432432433,3.3540540540540538,40.483783783783785,0.0,120.16216216216216,0.0,0.0,9569.985135135135,7395.848648648649,9277.447297297296,0.0,12270.57972972973,2,4,0,25
440,100800,24,4200.0,1,-995.407142857143,-1368.225,64,-1571.5,6239.584375,26649.7703125,14.0,16.0,30,0.0,221.0,69.0,11105.0,4200.2,0.0,61,1,50,102609,75,33,2,3,6,52.0,8187,5.45,94,2134,12.710526315789474,0.6105263157894737,1168.9473684210527,2.6894736842105265,30.526315789473685,0.0,40.71052631578947,3139.0184210526313,-75.87105263157895,2028.5105263157893,3451.505263157895,8489.242105263158,0.0,3098.307894736842,2,3,0,50
441,116040,60,1934.0,0,33120.941666666666,32089.8,39,900.0,4050.984615384615,29865.18974358974,0.0,0.0,30,0.0,4764.0,0.0,258.0,1934.0,0.0,60,0,54,387570,0,0,0,1,1,100.0,9897,1.96,140,18696,0.0,0.0,57.333333333333336,2.433333333333333,43.2,0.0,1058.6666666666667,0.0,0.0,7612.338888888889,4802.333333333333,11213.927777777777,0.0,7669.672222222222,2,2,0,50
442,153504,48,3198.0,0,31567.054054054053,28347.982352941177,111,300.0,6225.907207207207,33651.1036036036,0.0,0.0,30,0.0,228.0,0.0,6649.0,3197.8,0.0,24,1,59,108871,41,29,7,2,6,62.1,8444,3.47,106,2305,0.0,0.0,1630.8867924528302,3.3056603773584903,45.216981132075475,0.0,51.62264150943396,0.0,0.0,9924.475471698112,6385.630188679245,9898.066037735849,0.0,5966.083018867925,2,3,0,20
443,76944,12,6412.0,0,51209.77428571429,58273.37368421053,110,500.0,8322.768181818183,40141.795454545456,0.0,2.0,30,0.0,7122.0,6041.0,726.0,6412.0,1.0,43,0,1,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,1186.625,0.0,142.60714285714286,2.607142857142857,36.919642857142854,0.0,1271.7857142857142,6868.626785714286,0.0,7457.358928571428,6756.446428571428,9798.219642857144,0.0,6111.303571428572,2,3,1,35
444,202848,48,4226.0,0,27019.13076923077,30117.18181818182,74,800.0,8978.54054054054,37200.395945945944,0.0,0.0,7,0.0,7962.0,0.0,6413.0,4226.3,0.0,59,0,76,127369,31,32,13,2,7,51.2,8369,5.88,107,2807,0.0,0.0,1554.6666666666667,6.363636363636363,59.18181818181818,0.0,1688.909090909091,0.0,0.0,9676.718181818182,6389.448484848484,13237.530303030304,0.0,4267.7212121212115,2,3,0,50
445,78600,24,3275.0,0,55070.6,61975.83999999999,14,800.0,11047.050000000001,42902.40714285714,0.0,0.0,30,0.0,0.0,0.0,12493.0,3274.8,0.0,43,1,51,121947,37,28,7,3,11,70.5,8541,2.97,131,3839,0.0,0.0,0.0,0.0,172.175,0.0,0.0,0.0,0.0,0.0,0.0,47996.975,0.0,0.0,2,2,0,35
446,57120,48,1190.0,0,44131.136,43363.791666666664,49,1000.0,3322.6306122448977,41985.62040816326,0.0,0.0,30,0.0,1682.0,0.0,2939.0,1190.0,1.0,41,1,32,105058,32,19,7,2,10,81.0,9272,3.22,118,4505,0.0,0.0,667.9545454545455,2.6545454545454543,54.79545454545455,0.0,382.27272727272725,0.0,0.0,10619.913636363635,7486.631818181818,13771.20909090909,0.0,11396.95909090909,2,3,1,35
447,390660,60,6511.0,0,45759.53599999999,47657.415384615386,81,300.0,15753.593827160495,63544.64567901234,0.0,0.0,30,0.0,0.0,0.0,10755.0,6510.7,0.0,21,0,1,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,0.0,0.0,3585.0,4.258333333333334,79.74583333333334,0.0,0.0,0.0,0.0,17371.6375,15751.158333333333,21432.0,0.0,0.0,2,3,1,20
448,83628,36,2323.0,0,29513.129999999997,27042.67142857143,34,500.0,6476.988235294118,29077.814705882352,0.0,0.0,30,0.0,0.0,0.0,0.0,2322.7,0.0,22,0,54,387570,0,0,0,1,1,100.0,9897,1.96,140,18696,0.0,0.0,0.0,4.38,76.67999999999999,0.0,0.0,0.0,0.0,0.0,7941.69,19808.579999999998,0.0,0.0,2,3,0,20
449,83628,36,2323.0,0,29420.28,27692.785714285714,34,500.0,6458.95,29052.608823529412,0.0,0.0,30,0.0,0.0,0.0,0.0,2322.7,0.0,22,0,54,387570,0,0,0,1,1,100.0,9897,1.96,140,18696,0.0,0.0,0.0,4.38,75.35,0.0,0.0,0.0,0.0,0.0,8092.25,19959.14,0.0,0.0,2,3,0,20
450,68124,12,5677.0,0,24969.136666666665,29402.95294117647,51,1100.0,8767.472549019607,28809.0,0.0,0.0,30,0.0,0.0,0.0,8197.0,5677.0,0.0,42,1,74,323870,0,0,0,1,1,100.0,10673,5.44,100,18347,0.0,0.0,2459.1,3.65,55.205,0.0,0.0,0.0,0.0,7173.714999999999,4411.9,12018.82,0.0,0.0,2,3,0,35
451,405780,60,6763.0,0,38386.284999999996,37195.41111111111,176,700.0,3669.8176136363636,34044.42954545454,0.0,0.0,30,0.0,1100.0,1242.0,2901.0,6763.0,0.0,48,1,62,145688,22,41,13,2,5,40.7,8544,1.86,109,2906,232.875,0.0,574.15625,2.7375000000000003,30.834374999999998,0.0,217.70833333333334,5791.244791666667,0.0,7325.278125000001,6229.328125,7538.398958333334,0.0,7524.340625000001,2,4,0,45
452,57360,12,4780.0,1,25385.13448275862,27461.907142857144,75,-5851.2,8336.574666666666,36887.156,2.0,2.0,30,0.0,3473.0,3269.0,510.0,4780.0,0.0,42,1,6,77963,60,23,4,2,4,51.5,8546,4.02,126,3120,467.0,0.054761904761904755,72.85714285714286,1.7380952380952381,61.661904761904765,0.0,496.14285714285717,7143.307142857144,272.10238095238094,6929.97380952381,2525.95,12872.861904761903,0.0,6126.688095238095,2,3,0,35
453,289920,48,6040.0,0,54440.96666666667,56635.32666666667,45,400.0,16606.83111111111,58959.27777777778,0.0,0.0,30,0.0,0.0,0.0,0.0,6039.8,2.0,55,0,33,133777,24,17,7,3,11,84.7,8705,7.61,116,4859,0.0,0.0,0.0,5.214285714285714,136.17142857142858,0.0,0.0,0.0,0.0,0.0,17644.35714285714,32128.735714285714,0.0,0.0,2,3,1,50
454,97392,12,8116.0,0,26549.557142857142,24434.90625,81,200.0,9153.706172839506,36685.09135802469,0.0,0.0,30,0.0,0.0,0.0,6327.0,8116.2,0.0,39,1,70,285387,0,2,8,5,7,89.9,10177,7.75,81,10108,0.0,0.0,1917.2727272727273,4.424242424242424,50.0969696969697,0.0,0.0,0.0,0.0,8584.203030303031,9527.869696969698,11777.854545454546,0.0,0.0,2,3,0,35
455,14028,12,1169.0,0,55391.24137931035,58918.58571428571,156,400.0,4757.734615384616,51802.019230769234,0.0,0.0,30,0.0,219.0,0.0,4877.0,1169.0,0.0,54,0,53,107911,88,33,6,2,7,50.9,8240,3.56,99,1903,0.0,0.0,1155.078947368421,3.4578947368421056,56.20789473684211,0.0,51.86842105263158,0.0,0.0,13450.973684210527,11189.719736842104,13094.152631578947,0.0,14606.052631578947,2,4,0,50
